nr,class_id,clf,features_scaled,number of features,features,accuracy,precision,recall,best parameters,best estimator,orig data set,create_new_message_features,create_new_finance_features,PCA,meet_specs,combined_recall_precision
1004,7,<class 'sklearn.ensemble.forest.RandomForestClassifier'>,not scaled,3,"['poi', 'bonus', 'director_fees']",0.782,0.437586685,0.3155,"{u'n_estimators': 3, u'criterion': u'gini'}","RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=3, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",TRUE,FALSE,FALSE,FALSE,TRUE,0.753086685
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,3,"['poi', 'bonus', 'expenses']",0.824818182,0.549659864,0.202,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,0.751659864
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,3,"['poi', 'bonus', 'expenses']",0.824818182,0.549659864,0.202,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,0.751659864
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,10,"['poi', 'from_poi_to_this_person', 'from_this_person_to_poi', 'shared_receipt_with_poi', 'to_messages', 'bonus', 'salary', 'director_fees', 'expenses', 'total_payments']",0.7015,0.24139568,0.5085,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,0.74989568
1004,7,<class 'sklearn.ensemble.forest.RandomForestClassifier'>,not scaled,3,"['poi', 'bonus', 'director_fees']",0.7813,0.434569629,0.3105,"{u'n_estimators': 3, u'criterion': u'gini'}","RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=3, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",TRUE,FALSE,FALSE,FALSE,TRUE,0.745069629
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,9,"['poi', 'from_poi_to_this_person', 'from_this_person_to_poi', 'shared_receipt_with_poi', 'bonus', 'salary', 'director_fees', 'expenses', 'total_payments']",0.7075,0.243824896,0.4985,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,0.742324896
1004,7,<class 'sklearn.ensemble.forest.RandomForestClassifier'>,not scaled,3,"['poi', 'bonus', 'expenses']",0.790454545,0.406727829,0.3325,"{u'n_estimators': 3, u'criterion': u'gini'}","RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=3, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",TRUE,FALSE,FALSE,FALSE,TRUE,0.739227829
1002,5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,not scaled,5,"['poi', 'bonus', 'salary', 'director_fees', 'expenses']",0.796916667,0.382590005,0.356,{u'min_samples_split': 3},"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=3, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",TRUE,FALSE,FALSE,FALSE,TRUE,0.738590005
1004,7,<class 'sklearn.ensemble.forest.RandomForestClassifier'>,not scaled,4,"['poi', 'bonus', 'director_fees', 'expenses']",0.81125,0.414681262,0.322,"{u'n_estimators': 7, u'criterion': u'gini'}","RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=7, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",TRUE,FALSE,FALSE,FALSE,TRUE,0.736681262
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,4,"['poi', 'from_poi_to_this_person', 'from_this_person_to_poi', 'to_messages']",0.641222222,0.167611095,0.562,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.729611095
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,8,"['poi', 'from_poi_to_this_person', 'from_this_person_to_poi', 'shared_receipt_with_poi', 'to_messages', 'bonus', 'director_fees', 'expenses']",0.850384615,0.539229672,0.189,"{u'n_neighbors': 7, u'weights': u'uniform', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=7, p=3,
           weights='uniform')",TRUE,FALSE,FALSE,FALSE,FALSE,0.728229672
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,3,"['poi', 'from_poi_to_this_person', 'from_this_person_to_poi']",0.702875,0.213721414,0.514,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME.R'}","AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.727721414
1002,5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,not scaled,4,"['poi', 'bonus', 'salary', 'expenses']",0.768727273,0.363727455,0.363,{u'min_samples_split': 2},"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",TRUE,FALSE,FALSE,FALSE,TRUE,0.726727455
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,4,"['poi', 'bonus', 'expenses', 'total_payments']",0.667307692,0.22971402,0.494,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME.R'}","AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.72371402
1004,7,<class 'sklearn.ensemble.forest.RandomForestClassifier'>,not scaled,2,"['poi', 'bonus']",0.750777778,0.417064846,0.3055,"{u'n_estimators': 15, u'criterion': u'gini'}","RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=15, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",TRUE,FALSE,FALSE,FALSE,TRUE,0.722564846
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,9,"['poi', 'from_poi_to_this_person', 'from_this_person_to_poi', 'shared_receipt_with_poi', 'to_messages', 'salary', 'director_fees', 'expenses', 'total_payments']",0.628571429,0.197999245,0.5245,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,0.722499245
1002,5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,not scaled,4,"['poi', 'bonus', 'expenses', 'total_payments']",0.804307692,0.362764884,0.3595,{u'min_samples_split': 5},"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=5, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",TRUE,FALSE,FALSE,FALSE,TRUE,0.722264884
1002,5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,not scaled,8,"['poi', 'from_poi_to_this_person', 'from_this_person_to_poi', 'shared_receipt_with_poi', 'to_messages', 'bonus', 'director_fees', 'expenses']",0.806230769,0.366168128,0.355,{u'min_samples_split': 2},"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",TRUE,FALSE,FALSE,FALSE,TRUE,0.721168128
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,7,"['poi', 'from_poi_to_this_person', 'bonus', 'salary', 'director_fees', 'expenses', 'total_payments']",0.836,0.405128205,0.316,"{u'n_estimators': 70, u'learning_rate': 1.5, u'algorithm': u'SAMME.R'}","AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None,
          learning_rate=1.5, n_estimators=70, random_state=None)",TRUE,FALSE,FALSE,FALSE,TRUE,0.721128205
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,2,"['poi', 'bonus']",0.761666667,0.442231076,0.2775,"{u'n_neighbors': 2, u'weights': u'distance', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=2, p=3,
           weights='distance')",TRUE,FALSE,FALSE,FALSE,FALSE,0.719731076
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,2,"['poi', 'bonus']",0.761666667,0.442231076,0.2775,"{u'n_neighbors': 2, u'weights': u'distance', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=2, p=3,
           weights='distance')",TRUE,FALSE,FALSE,FALSE,FALSE,0.719731076
1002,5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,not scaled,5,"['poi', 'bonus', 'salary', 'director_fees', 'expenses']",0.787,0.360441767,0.359,{u'min_samples_split': 2},"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",TRUE,FALSE,FALSE,FALSE,TRUE,0.719441767
1002,5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,not scaled,5,"['poi', 'from_this_person_to_poi', 'bonus', 'director_fees', 'expenses']",0.806615385,0.366424116,0.3525,{u'min_samples_split': 2},"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",TRUE,FALSE,FALSE,FALSE,TRUE,0.718924116
1004,7,<class 'sklearn.ensemble.forest.RandomForestClassifier'>,not scaled,2,"['poi', 'bonus']",0.751444444,0.416842105,0.297,"{u'n_estimators': 10, u'criterion': u'entropy'}","RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",TRUE,FALSE,FALSE,FALSE,FALSE,0.713842105
1002,5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,not scaled,3,"['poi', 'bonus', 'director_fees']",0.7898,0.454867257,0.257,{u'min_samples_split': 2},"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",TRUE,FALSE,FALSE,FALSE,FALSE,0.711867257
1002,5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,not scaled,3,"['poi', 'bonus', 'director_fees']",0.7898,0.454867257,0.257,{u'min_samples_split': 2},"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",TRUE,FALSE,FALSE,FALSE,FALSE,0.711867257
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,4,"['poi', 'bonus', 'salary', 'expenses']",0.554272727,0.205039626,0.5045,"{u'n_estimators': 50, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=50, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.709539626
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,4,"['poi', 'bonus', 'director_fees', 'expenses']",0.797833333,0.378006873,0.33,"{u'n_neighbors': 3, u'weights': u'distance', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=3, p=3,
           weights='distance')",TRUE,FALSE,FALSE,FALSE,TRUE,0.708006873
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,4,"['poi', 'director_fees', 'expenses', 'total_payments']",0.626615385,0.205408753,0.4975,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME.R'}","AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.702908753
1004,7,<class 'sklearn.ensemble.forest.RandomForestClassifier'>,not scaled,3,"['poi', 'bonus', 'total_payments']",0.829384615,0.418535127,0.28,"{u'n_estimators': 7, u'criterion': u'gini'}","RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=7, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",TRUE,FALSE,FALSE,FALSE,FALSE,0.698535127
1002,5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,not scaled,5,"['poi', 'from_poi_to_this_person', 'to_messages', 'bonus', 'director_fees']",0.788833333,0.358430541,0.338,{u'min_samples_split': 2},"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",TRUE,FALSE,FALSE,FALSE,TRUE,0.696430541
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,7,"['poi', 'from_poi_to_this_person', 'bonus', 'salary', 'director_fees', 'expenses', 'total_payments']",0.819428571,0.358672377,0.335,"{u'n_neighbors': 2, u'weights': u'distance', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=2, p=3,
           weights='distance')",TRUE,FALSE,FALSE,FALSE,TRUE,0.693672377
1002,5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,not scaled,2,"['poi', 'bonus']",0.758222222,0.428687196,0.2645,{u'min_samples_split': 2},"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",TRUE,FALSE,FALSE,FALSE,FALSE,0.693187196
1002,5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,not scaled,2,"['poi', 'bonus']",0.758222222,0.428687196,0.2645,{u'min_samples_split': 2},"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",TRUE,FALSE,FALSE,FALSE,FALSE,0.693187196
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,4,"['poi', 'bonus', 'expenses', 'total_payments']",0.815076923,0.378313253,0.314,"{u'n_neighbors': 2, u'weights': u'distance', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=2, p=3,
           weights='distance')",TRUE,FALSE,FALSE,FALSE,TRUE,0.692313253
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,5,"['poi', 'bonus', 'director_fees', 'expenses', 'total_payments']",0.813538462,0.372901679,0.311,"{u'n_neighbors': 2, u'weights': u'distance', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=2, p=3,
           weights='distance')",TRUE,FALSE,FALSE,FALSE,TRUE,0.683901679
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,6,"['poi', 'bonus', 'salary', 'director_fees', 'expenses', 'total_payments']",0.681230769,0.228882145,0.4525,"{u'n_estimators': 10, u'learning_rate': 2, u'algorithm': u'SAMME.R'}","AdaBoostClassifier(algorithm='SAMME.R', base_estimator=None, learning_rate=2,
          n_estimators=10, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.681382145
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,3,"['poi', 'bonus', 'total_payments']",0.807692308,0.357630979,0.314,"{u'n_neighbors': 2, u'weights': u'distance', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=2, p=3,
           weights='distance')",TRUE,FALSE,FALSE,FALSE,TRUE,0.671630979
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,3,"['poi', 'bonus', 'total_payments']",0.807692308,0.357630979,0.314,"{u'n_neighbors': 2, u'weights': u'distance', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=2, p=3,
           weights='distance')",TRUE,FALSE,FALSE,FALSE,TRUE,0.671630979
1002,5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,not scaled,7,"['poi', 'from_poi_to_this_person', 'bonus', 'salary', 'director_fees', 'expenses', 'total_payments']",0.795642857,0.311762134,0.3565,{u'min_samples_split': 2},"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",TRUE,FALSE,FALSE,FALSE,TRUE,0.668262134
1002,5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,not scaled,5,"['poi', 'bonus', 'director_fees', 'expenses', 'total_payments']",0.800538462,0.343038645,0.324,{u'min_samples_split': 4},"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=4, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",TRUE,FALSE,FALSE,FALSE,TRUE,0.667038645
1004,7,<class 'sklearn.ensemble.forest.RandomForestClassifier'>,not scaled,3,"['poi', 'bonus', 'expenses']",0.804727273,0.431985294,0.235,"{u'n_estimators': 4, u'criterion': u'gini'}","RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=4, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",TRUE,FALSE,FALSE,FALSE,FALSE,0.666985294
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,2,"['poi', 'bonus']",0.766222222,0.447046843,0.2195,"{u'n_estimators': 3, u'learning_rate': 1.75, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=1.75,
          n_estimators=3, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.666546843
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,8,"['poi', 'from_poi_to_this_person', 'from_this_person_to_poi', 'bonus', 'salary', 'director_fees', 'expenses', 'total_payments']",0.814857143,0.342385517,0.3215,"{u'n_neighbors': 2, u'weights': u'distance', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=2, p=3,
           weights='distance')",TRUE,FALSE,FALSE,FALSE,TRUE,0.663885517
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,6,"['poi', 'bonus', 'salary', 'director_fees', 'expenses', 'total_payments']",0.672846154,0.219706395,0.4415,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,0.661206395
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,4,"['poi', 'from_this_person_to_poi', 'shared_receipt_with_poi', 'to_messages']",0.821777778,0.278916545,0.381,"{u'n_neighbors': 2, u'weights': u'distance', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=2, p=3,
           weights='distance')",TRUE,FALSE,FALSE,FALSE,FALSE,0.659916545
1004,7,<class 'sklearn.ensemble.forest.RandomForestClassifier'>,not scaled,5,"['poi', 'from_poi_to_this_person', 'bonus', 'director_fees', 'expenses']",0.833384615,0.424682396,0.234,"{u'n_estimators': 15, u'criterion': u'entropy'}","RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=15, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",TRUE,FALSE,FALSE,FALSE,FALSE,0.658682396
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,5,"['poi', 'from_poi_to_this_person', 'from_this_person_to_poi', 'shared_receipt_with_poi', 'to_messages']",0.820222222,0.276086957,0.381,"{u'n_neighbors': 2, u'weights': u'distance', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=2, p=3,
           weights='distance')",TRUE,FALSE,FALSE,FALSE,FALSE,0.657086957
1000,1,<class 'sklearn.naive_bayes.GaussianNB'>,scaled,7,"['poi', 'from_poi_to_this_person', 'bonus', 'salary', 'director_fees', 'expenses', 'total_payments']",0.6925,0.214798317,0.434,{},GaussianNB(),TRUE,FALSE,FALSE,FALSE,FALSE,0.648798317
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,4,"['poi', 'bonus', 'director_fees', 'total_payments']",0.800076923,0.337493218,0.311,"{u'n_neighbors': 2, u'weights': u'distance', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=2, p=3,
           weights='distance')",TRUE,FALSE,FALSE,FALSE,TRUE,0.648493218
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,6,"['poi', 'bonus', 'salary', 'director_fees', 'expenses', 'total_payments']",0.8,0.337310195,0.311,"{u'n_neighbors': 2, u'weights': u'distance', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=2, p=3,
           weights='distance')",TRUE,FALSE,FALSE,FALSE,TRUE,0.648310195
1004,7,<class 'sklearn.ensemble.forest.RandomForestClassifier'>,not scaled,4,"['poi', 'bonus', 'expenses', 'total_payments']",0.817307692,0.372013652,0.2725,"{u'n_estimators': 3, u'criterion': u'gini'}","RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=3, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)",TRUE,FALSE,FALSE,FALSE,FALSE,0.644513652
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,10,"['poi', 'from_poi_to_this_person', 'from_this_person_to_poi', 'shared_receipt_with_poi', 'to_messages', 'bonus', 'salary', 'director_fees', 'expenses', 'total_payments']",0.812357143,0.332083557,0.31,"{u'n_neighbors': 2, u'weights': u'distance', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=2, p=3,
           weights='distance')",TRUE,FALSE,FALSE,FALSE,TRUE,0.642083557
1001,4,<class 'sklearn.neighbors.classification.KNeighborsClassifier'>,scaled,9,"['poi', 'from_poi_to_this_person', 'from_this_person_to_poi', 'shared_receipt_with_poi', 'bonus', 'salary', 'director_fees', 'expenses', 'total_payments']",0.812357143,0.332083557,0.31,"{u'n_neighbors': 2, u'weights': u'distance', u'leaf_size': 5, u'algorithm': u'auto', u'p': 3}","KNeighborsClassifier(algorithm='auto', leaf_size=5, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=2, p=3,
           weights='distance')",TRUE,FALSE,FALSE,FALSE,TRUE,0.642083557
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,3,"['poi', 'bonus', 'total_payments']",0.480384615,0.146468401,0.4925,"{u'n_estimators': 30, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=30, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.638968401
1003,6,<class 'sklearn.ensemble.weight_boosting.AdaBoostClassifier'>,scaled,3,"['poi', 'bonus', 'total_payments']",0.480384615,0.146468401,0.4925,"{u'n_estimators': 30, u'learning_rate': 2, u'algorithm': u'SAMME'}","AdaBoostClassifier(algorithm='SAMME', base_estimator=None, learning_rate=2,
          n_estimators=30, random_state=None)",TRUE,FALSE,FALSE,FALSE,FALSE,0.638968401
1002,5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,not scaled,3,"['poi', 'bonus', 'total_payments']",0.788153846,0.314650934,0.32,{u'min_samples_split': 2},"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",TRUE,FALSE,FALSE,FALSE,TRUE,0.634650934
1002,5,<class 'sklearn.tree.tree.DecisionTreeClassifier'>,not scaled,7,"['poi', 'from_poi_to_this_person', 'from_this_person_to_poi', 'shared_receipt_with_poi', 'to_messages', 'expenses', 'total_payments']",0.804785714,0.315921647,0.3145,{u'min_samples_split': 2},"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",TRUE,FALSE,FALSE,FALSE,TRUE,0.630421647
